TransactionID,TransactionDate,CustomerID,CustomerName,Gender,Age,City,State,ProductName,Category,SubCategory,Quantity,Price,PaymentMode,OrderStatus
TXN101061,2025/04/18,CUST1265,Purab Mand,Male,42,Kolkata,West Bengal,Wooden Table,Furniture,Table,2,12000,UPI,Delivered
TXN101062,2025/07/25,CUST1064,Kashvi Mand,Male,49,Pune,Maharashtra,iPhone 14,Electronics,Mobile,5,65000,UPI,Returned
TXN101063,26-07-2025,CUST1276,Mishti Bhasin,Female,34,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,2,5000,Debit Card,Returned
TXN101064,2025/12/03,CUST1583,Kaira Sekhon,Male,54,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,1,65000,UPI,Cancelled
TXN101065,29-05-2025,CUST1761,Kanav Karan,Male,38,Pune,Maharashtra,HP Laptop,Electronics,Laptop,2,72000,Debit Card,Cancelled
TXN101066,28-01-2025,CUST1236,Ryan Jha,Female,34,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,4,4500,Credit Card,Returned
TXN101067,2025/10/11,CUST1574,Samar Choudhary,Male,57,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,3,65000,UPI,Cancelled
TXN101068,2025/12/23,CUST1011,Zoya Kaul,Female,49,Pune,Maharashtra,iPhone 14,Electronics,Mobile,3,65000,UPI,Cancelled
TXN101069,27-10-2025,CUST1880,Gokul Dass,Female,30,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,4,4500,Debit Card,Delivered
TXN101070,2025/05/10,CUST1912,Amira Dara,Female,30,Delhi,Delhi,Wooden Table,Furniture,Table,3,12000,Credit Card,Returned
TXN101071,06-08-2025,CUST1381,Rhea Borde,Male,55,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,2,72000,Cash,Returned
TXN101072,18-11-2025,CUST1341,Sumer Dhar,Male,21,Pune,Maharashtra,HP Laptop,Electronics,Laptop,5,72000,UPI,Returned
TXN101073,2025/06/25,CUST1423,Pihu Chada,Female,39,Delhi,Delhi,Nike Shoes,Fashion,Footwear,1,4500,Debit Card,Returned
TXN101074,23-07-2025,CUST1402,Lakshay Kuruvilla,Female,42,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,2,1800,Cash,Delivered
TXN101075,26-04-2025,CUST1872,Parinaaz Seshadri,Male,52,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,5,12000,Debit Card,Delivered
TXN101076,16-05-2025,CUST1498,Abram Kale,Male,33,Delhi,Delhi,iPhone 14,Electronics,Mobile,1,65000,Credit Card,Delivered
TXN101077,2025/02/26,CUST1618,Hrishita Das,Female,30,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Credit Card,Cancelled
TXN101078,2025/03/28,CUST1609,Ishaan Lall,Female,46,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,3,4500,Credit Card,Cancelled
TXN101079,12-11-2025,CUST1419,Akarsh Dutt,Male,40,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,3,5000,UPI,Cancelled
TXN101080,29-09-2025,CUST1102,Zoya Randhawa,Male,50,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,5,65000,Cash,Cancelled
TXN101081,28-12-2025,CUST1872,Indrans Dutt,Female,39,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,4,58000,Debit Card,Returned
TXN101082,2025/01/21,CUST1432,Arnav Saini,Female,49,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,2,4500,Cash,Returned
TXN101083,14-04-2025,CUST1946,Mannat Bains,Female,40,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,1,5000,Credit Card,Delivered
TXN101084,2025/10/07,CUST1363,Krish Sura,Male,32,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,1,58000,Credit Card,Delivered
TXN101085,2025/12/11,CUST1490,Rohan Bhargava,Female,32,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,2,72000,Cash,Cancelled
TXN101086,29-06-2025,CUST1089,Zara Date,Male,58,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,5,4500,Debit Card,Returned
TXN101087,24-06-2025,CUST1500,Ishita Kalita,Female,49,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,3,58000,Debit Card,Delivered
TXN101088,2025/04/22,CUST1965,Hiran Virk,Male,37,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,1,1800,Credit Card,Returned
TXN101089,2025/02/21,CUST1565,Dhruv Kant,Male,28,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,5,72000,Cash,Cancelled
TXN101090,17-01-2025,CUST1240,Seher Bhattacharyya,Female,35,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,1,4500,UPI,Cancelled
TXN101091,15-09-2025,CUST1053,Kaira Samra,Female,57,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,2,58000,UPI,Delivered
TXN101092,06-01-2025,CUST1618,Samar Toor,Female,45,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,3,4500,Credit Card,Delivered
TXN101093,30-05-2025,CUST1761,Indranil Kaul,Female,35,Pune,Maharashtra,iPhone 14,Electronics,Mobile,3,65000,Cash,Cancelled
TXN101094,2025/03/28,CUST1455,Dhruv Warrior,Male,36,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,5,65000,Debit Card,Delivered
TXN101095,28-06-2025,CUST1370,Sahil Dhar,Female,21,Pune,Maharashtra,HP Laptop,Electronics,Laptop,1,72000,Cash,Cancelled
TXN101096,10-11-2025,CUST1528,Rati Rattan,Male,29,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,3,12000,Credit Card,Delivered
TXN101097,30-01-2025,CUST1706,Darshit Khatri,Male,21,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,2,1800,UPI,Delivered
TXN101098,2025/06/20,CUST1127,Mamooty Lalla,Female,47,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,1,58000,Cash,Delivered
TXN101099,25-01-2025,CUST1170,Anvi Chana,Female,53,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,1,1800,Credit Card,Delivered
TXN101100,21-07-2025,CUST1774,Charvi Bobal,Female,50,Delhi,Delhi,Sony Headphones,Electronics,Accessories,5,5000,UPI,Returned
TXN101101,01-08-2025,CUST1194,Himmat Dara,Female,57,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,4,4500,Cash,Delivered
TXN101102,2025/04/12,CUST1450,Anahita Dyal,Female,42,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,3,58000,Cash,Delivered
TXN101103,2025/11/29,CUST1595,Navya Aurora,Female,50,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,5,65000,Cash,Returned
TXN101104,2025/10/19,CUST1252,Lakshit Mander,Male,47,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,1,65000,Cash,Cancelled
TXN101105,2025/09/03,CUST1679,Hrishita Shroff,Female,31,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,2,65000,UPI,Cancelled
TXN101106,2025/03/03,CUST1228,Tarini Sen,Female,52,Hyderabad,Telangana,Wooden Table,Furniture,Table,5,12000,Cash,Cancelled
TXN101107,17-08-2025,CUST1276,Divij Grover,Female,49,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Credit Card,Returned
TXN101108,29-01-2025,CUST1137,Faiyaz Venkatesh,Male,42,Hyderabad,Telangana,Wooden Table,Furniture,Table,1,12000,UPI,Cancelled
TXN101109,2025/11/19,CUST1242,Khushi Comar,Male,32,Hyderabad,Telangana,Wooden Table,Furniture,Table,3,12000,Debit Card,Delivered
TXN101110,01-11-2025,CUST1244,Anaya Hari,Male,24,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,5,65000,Credit Card,Returned
TXN101111,21-09-2025,CUST1158,Biju Ratta,Female,25,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,4,58000,Cash,Cancelled
TXN101112,2025/01/13,CUST1996,Dharmajan Wable,Female,40,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,4,65000,Debit Card,Cancelled
TXN101113,20-04-2025,CUST1986,Anika Kale,Male,56,Pune,Maharashtra,Wooden Table,Furniture,Table,5,12000,Credit Card,Returned
TXN101114,08-01-2025,CUST1788,Manjari Goyal,Female,19,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,3,1800,Debit Card,Cancelled
TXN101115,2025/11/24,CUST1131,Trisha Kashyap,Female,32,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,5,4500,UPI,Delivered
TXN101116,2025/08/23,CUST1941,Lagan Kala,Male,38,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,4,1800,UPI,Delivered
TXN101117,11-08-2025,CUST1797,Indranil Kamdar,Female,24,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,2,58000,Credit Card,Cancelled
TXN101118,29-07-2025,CUST1163,Jivika Sinha,Female,58,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,5,4500,Cash,Delivered
TXN101119,30-05-2025,CUST1116,Ehsaan Walia,Female,27,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,4,5000,UPI,Returned
TXN101120,10-06-2025,CUST1684,Jivin Jha,Female,43,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,3,65000,UPI,Delivered
TXN101121,13-12-2025,CUST1131,Umang Vora,Female,50,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Credit Card,Cancelled
TXN101122,2026/01/01,CUST1476,Pari Balan,Male,53,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,2,5000,Credit Card,Returned
TXN101123,2025/05/11,CUST1247,Ryan Bassi,Male,37,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,2,4500,Credit Card,Returned
TXN101124,02-10-2025,CUST1891,Nehmat Subramanian,Female,39,Bengaluru,Karnataka,HP Laptop,Electronics,Laptop,5,72000,Debit Card,Delivered
TXN101125,25-12-2025,CUST1532,Mehul Kata,Female,42,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,2,58000,Credit Card,Cancelled
TXN101126,2025/03/06,CUST1881,Vaibhav Sachdeva,Male,43,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,5,4500,Credit Card,Cancelled
TXN101127,18-06-2025,CUST1976,Navya Dixit,Male,35,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,4,4500,Cash,Cancelled
TXN101128,10-01-2025,CUST1774,Yashvi Choudhry,Male,19,Delhi,Delhi,Wooden Table,Furniture,Table,1,12000,Cash,Delivered
TXN101129,2025/06/28,CUST1841,Shalv Majumdar,Male,23,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,4,5000,Credit Card,Delivered
TXN101130,2025/03/05,CUST1732,Tushar Agarwal,Male,27,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,4,1800,UPI,Returned
TXN101131,04-05-2025,CUST1896,Charvi Kala,Male,25,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,3,72000,Credit Card,Returned
TXN101132,08-06-2025,CUST1691,Divit Iyer,Male,34,Kolkata,West Bengal,Wooden Table,Furniture,Table,2,12000,Credit Card,Delivered
TXN101133,10-09-2025,CUST1160,Kiaan Bajaj,Female,48,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,1,58000,Cash,Cancelled
TXN101134,2025/05/26,CUST1596,Mehul Divan,Female,38,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,1,5000,Debit Card,Cancelled
TXN101135,28-06-2025,CUST1855,Piya Johal,Male,37,Delhi,Delhi,Nike Shoes,Fashion,Footwear,2,4500,Cash,Cancelled
TXN101136,2025/12/10,CUST1652,Sumer Lall,Male,43,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Delivered
TXN101137,2025/07/24,CUST1828,Lagan Reddy,Female,47,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,5,5000,Debit Card,Delivered
TXN101138,2025/04/18,CUST1015,Bhavin Thaman,Male,21,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,3,4500,Cash,Returned
TXN101139,2025/12/07,CUST1939,Badal Joshi,Female,57,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,5,58000,Cash,Cancelled
TXN101140,29-05-2025,CUST1321,Eshani Rau,Male,46,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,3,4500,UPI,Returned
TXN101141,2025/09/16,CUST1362,Shayak Thaker,Female,39,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,1,58000,UPI,Cancelled
TXN101142,2025/06/09,CUST1174,Zeeshan Jani,Male,58,Delhi,Delhi,Nike Shoes,Fashion,Footwear,5,4500,UPI,Cancelled
TXN101143,15-11-2025,CUST1434,Himmat Lala,Female,31,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,5,4500,Cash,Cancelled
TXN101144,2025/02/01,CUST1713,Madhav Buch,Female,24,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,UPI,Cancelled
TXN101145,2025/11/02,CUST1004,Misha Bakshi,Male,33,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,4,5000,Debit Card,Cancelled
TXN101146,2025/11/04,CUST1028,Samar Ahluwalia,Female,32,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,5,1800,Credit Card,Delivered
TXN101147,2025/12/13,CUST1109,Zain Kohli,Male,51,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,4,65000,UPI,Delivered
TXN101148,2025/06/07,CUST1561,Hazel Kalita,Female,26,Pune,Maharashtra,Wooden Table,Furniture,Table,5,12000,Debit Card,Delivered
TXN101149,28-10-2025,CUST1195,Khushi Ravi,Male,19,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,2,65000,Debit Card,Returned
TXN101150,2025/10/31,CUST1000,Nitya Guha,Female,35,Hyderabad,Telangana,Wooden Table,Furniture,Table,1,12000,Cash,Returned
TXN101151,11-01-2025,CUST1851,Kiara Guha,Female,41,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,2,58000,UPI,Returned
TXN101152,15-03-2025,CUST1458,Neelofar Barad,Male,53,Bengaluru,Karnataka,Wooden Table,Furniture,Table,1,12000,Cash,Cancelled
TXN101153,2025/03/02,CUST1410,Shaan Dhawan,Male,55,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,3,1800,Debit Card,Delivered
TXN101154,29-04-2025,CUST1397,Kanav Samra,Male,35,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,UPI,Returned
TXN101155,2025/11/24,CUST1886,Kanav Tella,Male,33,Delhi,Delhi,Sony Headphones,Electronics,Accessories,4,5000,UPI,Returned
TXN101156,10-04-2025,CUST1011,Jayesh Dhar,Female,52,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Cash,Delivered
TXN101157,2025/08/28,CUST1274,Advika Balay,Female,54,Delhi,Delhi,Nike Shoes,Fashion,Footwear,5,4500,Cash,Returned
TXN101158,2025/09/15,CUST1013,Siya Jain,Female,35,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,3,4500,UPI,Cancelled
TXN101159,14-09-2025,CUST1875,Adah Verma,Female,59,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,1,5000,Debit Card,Returned
TXN101160,2025/06/28,CUST1575,Dhruv Ravel,Female,31,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,5,58000,Credit Card,Cancelled
TXN101161,2025/05/07,CUST1589,Himmat Dutt,Female,30,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,5,65000,Cash,Cancelled
TXN101162,2025/11/03,CUST1597,Tara Das,Male,28,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,3,1800,Credit Card,Cancelled
TXN101163,29-08-2025,CUST1762,Priyansh Sani,Male,27,Delhi,Delhi,Wooden Table,Furniture,Table,5,12000,Credit Card,Cancelled
TXN101164,15-03-2025,CUST1866,Khushi Kohli,Male,60,Bengaluru,Karnataka,Wooden Table,Furniture,Table,4,12000,Credit Card,Returned
TXN101165,2025/07/08,CUST1232,Taimur Vig,Female,40,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,3,1800,UPI,Cancelled
TXN101166,2025/02/15,CUST1975,Suhana Dey,Female,24,Pune,Maharashtra,iPhone 14,Electronics,Mobile,5,65000,Cash,Cancelled
TXN101167,2025/06/05,CUST1689,Keya Malhotra,Female,39,Bengaluru,Karnataka,HP Laptop,Electronics,Laptop,3,72000,Credit Card,Delivered
TXN101168,04-06-2025,CUST1608,Zoya Ganesan,Female,44,Mumbai,Maharashtra,Wooden Table,Furniture,Table,2,12000,Cash,Returned
TXN101169,2025/04/17,CUST1188,Nitya Tara,Male,22,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,2,58000,Cash,Cancelled
TXN101170,2025/04/03,CUST1486,Aarush Barman,Female,38,Mumbai,Maharashtra,Wooden Table,Furniture,Table,3,12000,Credit Card,Returned
TXN101171,11-08-2025,CUST1424,Ivana Sen,Female,49,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,1,65000,Credit Card,Returned
TXN101172,2025/11/17,CUST1566,Oorja Jayaraman,Female,20,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,4,58000,Debit Card,Delivered
TXN101173,03-12-2025,CUST1493,Myra Shenoy,Male,45,Pune,Maharashtra,iPhone 14,Electronics,Mobile,3,65000,UPI,Cancelled
TXN101174,29-06-2025,CUST1544,Baiju Karpe,Male,20,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,1,58000,UPI,Cancelled
TXN101175,26-02-2025,CUST1203,Mishti Halder,Male,48,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,2,5000,UPI,Returned
TXN101176,16-06-2025,CUST1314,Yuvraj  Raval,Female,40,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,2,72000,UPI,Returned
TXN101177,21-10-2025,CUST1230,Ishaan Ramachandran,Male,27,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,3,5000,Cash,Returned
TXN101178,01-01-2026,CUST1807,Parinaaz Setty,Female,54,Hyderabad,Telangana,Wooden Table,Furniture,Table,4,12000,UPI,Cancelled
TXN101179,2025/04/11,CUST1863,Urvi Kothari,Male,54,Bengaluru,Karnataka,HP Laptop,Electronics,Laptop,5,72000,Credit Card,Returned
TXN101180,2025/04/01,CUST1532,Gokul Bhagat,Female,50,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,2,65000,Credit Card,Cancelled
TXN101181,2025/11/29,CUST1142,Kimaya Sharma,Female,48,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,3,72000,Cash,Delivered
TXN101182,2025/01/11,CUST1942,Nehmat Vig,Female,57,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,3,12000,Debit Card,Cancelled
TXN101183,2025/06/22,CUST1417,Miraya Bawa,Male,48,Delhi,Delhi,Nike Shoes,Fashion,Footwear,3,4500,Debit Card,Delivered
TXN101184,2025/06/10,CUST1034,Seher Sathe,Female,46,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,2,58000,Debit Card,Cancelled
TXN101185,02-06-2025,CUST1154,Tiya Goswami,Male,29,Kolkata,West Bengal,Wooden Table,Furniture,Table,4,12000,Debit Card,Returned
TXN101186,07-10-2025,CUST1010,Krish Chaudhry,Male,47,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,5,1800,Credit Card,Delivered
TXN101187,2025/07/06,CUST1547,Sara Dhingra,Female,48,Delhi,Delhi,iPhone 14,Electronics,Mobile,3,65000,Debit Card,Returned
TXN101188,27-02-2025,CUST1827,Lagan Lata,Male,30,Chennai,Tamil Nadu,HP Laptop,Electronics,Laptop,3,72000,UPI,Returned
TXN101189,15-04-2025,CUST1222,Abram Shroff,Female,57,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,1,65000,UPI,Cancelled
TXN101190,15-01-2025,CUST1833,Saira Kaul,Male,46,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,3,5000,Debit Card,Cancelled
TXN101191,01-05-2025,CUST1967,Ahana  Shukla,Male,58,Hyderabad,Telangana,Wooden Table,Furniture,Table,1,12000,Cash,Cancelled
TXN101192,23-01-2025,CUST1264,Mamooty Kata,Female,33,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,3,4500,Cash,Delivered
TXN101193,13-01-2025,CUST1617,Shaan Saini,Female,32,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,1,58000,Credit Card,Delivered
TXN101194,07-10-2025,CUST1681,Mehul Chana,Male,59,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,2,65000,UPI,Cancelled
TXN101195,2025/05/17,CUST1775,Myra Wagle,Male,49,Delhi,Delhi,iPhone 14,Electronics,Mobile,3,65000,UPI,Delivered
TXN101196,2025/11/21,CUST1386,Divit Tiwari,Male,59,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,2,1800,Debit Card,Returned
TXN101197,21-01-2025,CUST1523,Ehsaan Ganguly,Female,32,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,4,72000,Credit Card,Cancelled
TXN101198,11-06-2025,CUST1157,Saksham Dave,Female,51,Hyderabad,Telangana,Wooden Table,Furniture,Table,1,12000,UPI,Returned
TXN101199,26-05-2025,CUST1912,Amani Krishnamurthy,Female,55,Delhi,Delhi,Nike Shoes,Fashion,Footwear,5,4500,UPI,Cancelled
